2025-02-13 02:12:23-EID[]-SID[]-[INFO] TASK[Home - Member]-Fetching member details from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 02:19:12-EID[168920-MVSDLAB]-SID[109441b3-e253-49eb-8da9-6b579348bd95]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 02:19:13-EID[168920-MVSDLAB]-SID[109441b3-e253-49eb-8da9-6b579348bd95]-[INFO] TASK[Fetch Professor Details]-Fetching details for professor ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 02:19:13-EID[168920-MVSDLAB]-SID[109441b3-e253-49eb-8da9-6b579348bd95]-[INFO] TASK[Fetch Professor Details]-Successfully fetched details for professor ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 02:19:15-EID[168920-MVSDLAB]-SID[109441b3-e253-49eb-8da9-6b579348bd95]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 02:19:16-EID[168920-MVSDLAB]-SID[109441b3-e253-49eb-8da9-6b579348bd95]-[INFO] TASK[Fetch Professors List]-Fetched professors list successfully from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 02:19:19-EID[168920-MVSDLAB]-SID[109441b3-e253-49eb-8da9-6b579348bd95]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 02:19:19-EID[168920-MVSDLAB]-SID[109441b3-e253-49eb-8da9-6b579348bd95]-[INFO] TASK[Fetch Professor Data]-Fetching professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 02:19:19-EID[168920-MVSDLAB]-SID[109441b3-e253-49eb-8da9-6b579348bd95]-[INFO] TASK[Fetch Professor Data]-Successfully fetched professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 02:20:07-EID[168920-MVSDLAB]-SID[109441b3-e253-49eb-8da9-6b579348bd95]-[INFO] TASK[Edit Professor Data]-Receiving form data for professor ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 02:20:07-EID[168920-MVSDLAB]-SID[109441b3-e253-49eb-8da9-6b579348bd95]-[ERROR] TASK[Edit Professor Data]-Error updating professor information for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0: email is not defined
2025-02-13 08:21:44-EID[]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Login]-Login attempt for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:21:44-EID[]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Login]-Querying admin table for admin@mvsdlab.com
2025-02-13 08:21:44-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Generate EID]-Generated EID 737538-MVSDLAB for user admin@mvsdlab.com
2025-02-13 08:21:44-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Login]-User admin@mvsdlab.com logged in successfully from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:21:46-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:21:48-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:21:48-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:21:49-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Dashboard Data]-Fetching dashboard data for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:21:50-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Dashboard Data]-Dashboard data fetched successfully for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:21:51-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Messages Chart Data]-Fetched messages chart data for the past 7 days from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:21:51-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:21:53-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professors List]-Fetched professors list successfully from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:22:05-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:22:06-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:22:06-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:22:06-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:22:09-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Fetching professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:22:10-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Successfully fetched professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:22:10-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Fetching professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:22:10-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Successfully fetched professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:23:43-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:23:46-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:23:46-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:23:56-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:23:56-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:23:57-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:23:57-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:23:58-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Fetching professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:23:58-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Successfully fetched professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:23:59-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Fetching professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:24:03-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Successfully fetched professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:25:03-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:25:03-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:25:03-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:25:03-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:25:04-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Fetching professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:25:04-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Successfully fetched professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:25:05-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Fetching professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:25:09-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Successfully fetched professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:27:48-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:27:50-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:27:50-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:27:51-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:27:53-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Fetching professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:27:53-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Successfully fetched professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:27:54-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Fetching professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:27:54-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Professor Data]-Successfully fetched professor data for ID: P01MVSD from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:28:14-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:28:14-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:28:14-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-13 08:28:14-EID[737538-MVSDLAB]-SID[82812142-6551-4273-a647-26db18b00671]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 123.200.7.107 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
